time,adp,sdadp,asa,sdasa,asp,sdasp,aspp,sdaspp,atp,sdatp,hs,sdhs,hsp,sdhsp,nadp,sdnadp,nadph,sdnadph,phos,sdphos,thr,sdthr,V
39,1.304575977,0.131457598,0.019007449,0.002900745,1.465169572,0.147516957,0.001798331,0.001179833,3.695424023,0.370542402,0.067277099,0.00772771,0.107665516,0.011766552,1.103798241,0.111379824,0.896201759,0.090620176,1.19511213,0.120511213,2.339082033,0.234908203,1.0
40,1.327485786,0.133748579,0.018548389,0.002854839,1.459290498,0.14692905,0.001771095,0.001177109,3.672514214,0.368251421,0.064893734,0.007489373,0.105316845,0.011531685,1.117040237,0.112704024,0.882959763,0.089295976,1.220397847,0.123039785,2.35017944,0.236017944,1.0
41,1.349914523,0.135991452,0.018102588,0.002810259,1.453606333,0.146360633,0.001744896,0.00117449,3.650085477,0.366008548,0.062587326,0.007258733,0.102869205,0.011286921,1.129862866,0.113986287,0.870137134,0.088013713,1.245300422,0.125530042,2.361089651,0.237108965,1.0
42,1.371877716,0.138187772,0.017669639,0.002766964,1.44810939,0.145810939,0.001719665,0.001171967,3.628122284,0.363812228,0.060358199,0.00703582,0.10033979,0.011033979,1.142282499,0.11522825,0.857717501,0.08677175,1.269818261,0.127981826,2.371803316,0.238180332,1.0
43,1.393390754,0.140339075,0.017249153,0.002724915,1.442792301,0.14527923,0.001695338,0.001169534,3.606609246,0.361660925,0.058206152,0.006820615,0.097744923,0.010774492,1.154314819,0.116431482,0.845685181,0.085568518,1.293950493,0.130395049,2.382312133,0.239231213,1.0
44,1.414468829,0.142446883,0.016840761,0.002684076,1.437648003,0.1447648,0.001671855,0.001167186,3.585531171,0.359553117,0.056130548,0.006613055,0.095100012,0.010510001,1.165974853,0.117597485,0.834025147,0.084402515,1.317696961,0.132769696,2.39260882,0.240260882,1.0
45,1.435126895,0.14451269,0.016444107,0.002644411,1.432669724,0.144266972,0.001649163,0.001164916,3.564873105,0.35748731,0.054130387,0.006413039,0.092419519,0.010241952,1.177277009,0.118727701,0.822722991,0.083272299,1.341058213,0.135105821,2.4026871,0.24126871,1.0
46,1.455379629,0.146537963,0.016058853,0.002605885,1.427850969,0.143785097,0.001627213,0.001162721,3.544620371,0.355462037,0.052204368,0.006220437,0.08971693,0.009971693,1.188235093,0.119823509,0.811764907,0.082176491,1.364035486,0.137403549,2.412541668,0.242254167,1.0
47,1.475241397,0.14852414,0.01568467,0.002568467,1.423185512,0.143318551,0.001605958,0.001160596,3.524758603,0.35347586,0.050350951,0.006035095,0.087004746,0.009700475,1.198862346,0.120886235,0.801137654,0.081113765,1.386630693,0.139663069,2.422168163,0.243216816,1.0
48,1.494726229,0.150472623,0.015321242,0.002532124,1.418667385,0.142866738,0.001585356,0.001158536,3.505273771,0.351527377,0.048568403,0.00585684,0.084294472,0.009429447,1.209171461,0.121917146,0.790828539,0.080082854,1.4088464,0.14188464,2.431563141,0.244156314,1.0
49,1.513847797,0.15238478,0.014968261,0.002496826,1.414290864,0.142429086,0.001565371,0.001156537,3.486152203,0.34961522,0.046854843,0.005685484,0.081596621,0.009159662,1.219174608,0.122917461,0.780825392,0.079082539,1.430685805,0.144068581,2.44072404,0.245072404,1.0
50,1.532619402,0.15426194,0.014625428,0.002462543,1.410050464,0.142005046,0.001545965,0.001154597,3.467380598,0.34773806,0.045208277,0.005520828,0.078920726,0.008892073,1.228883456,0.123888346,0.771116544,0.078111654,1.452152712,0.146215271,2.44964914,0.245964914,1.0
51,1.551053957,0.156105396,0.014292453,0.002429245,1.405940926,0.141594093,0.001527107,0.001152711,3.448946043,0.345894604,0.043626632,0.005362663,0.076275353,0.008627535,1.238309192,0.124830919,0.761690808,0.077169081,1.473251498,0.14832515,2.45833753,0.246833753,1.0
52,1.569163981,0.157916398,0.013969049,0.002396905,1.401957211,0.141195721,0.001508766,0.001150877,3.430836019,0.344083602,0.042107782,0.005210778,0.07366813,0.008366813,1.247462542,0.125746254,0.752537458,0.076253746,1.493987084,0.150398708,2.466789062,0.247678906,1.0
53,1.586961591,0.159696159,0.01365494,0.002365494,1.398094492,0.140809449,0.001490915,0.001149091,3.413038409,0.342303841,0.04064957,0.005064957,0.071105775,0.008110578,1.256353787,0.126635379,0.743646213,0.075364621,1.514364901,0.15243649,2.475004307,0.248500431,1.0
54,1.604458505,0.16144585,0.013349854,0.002334985,1.394348141,0.140434814,0.001473528,0.001147353,3.395541495,0.34055415,0.039249831,0.004924983,0.068594131,0.007859413,1.264992783,0.127499278,0.735007217,0.074500722,1.534390846,0.154439085,2.482984515,0.249298451,1.0
55,1.621666036,0.163166604,0.013053524,0.002305352,1.390713728,0.140071373,0.001456582,0.001145658,3.378333964,0.338833396,0.037906402,0.00479064,0.066138206,0.007613821,1.273388977,0.128338898,0.726611023,0.073661102,1.554071248,0.156407125,2.490731558,0.250073156,1.0
56,1.638595097,0.16485951,0.01276569,0.002276569,1.387187008,0.139718701,0.001440054,0.001144005,3.361404903,0.33714049,0.036617142,0.004661714,0.063742217,0.007374222,1.281551421,0.129155142,0.718448579,0.072844858,1.573412826,0.158341283,2.498247889,0.250824789,1.0
57,1.655256208,0.166525621,0.012486096,0.00224861,1.383763916,0.139376392,0.001423925,0.001142392,3.344743792,0.335474379,0.03537994,0.004537994,0.061409637,0.007140964,1.289488793,0.129948879,0.710511207,0.072051121,1.592422645,0.160242265,2.505536486,0.251553649,1.0
58,1.671659493,0.168165949,0.012214493,0.002221449,1.380440559,0.139044056,0.001408175,0.001140818,3.328340507,0.333834051,0.034192721,0.004419272,0.059143245,0.006914325,1.297209405,0.13072094,0.702790595,0.07127906,1.611108073,0.162110807,2.512600807,0.252260081,1.0
59,1.687814698,0.16978147,0.011950635,0.002195064,1.37721321,0.138721321,0.001392788,0.001139279,3.312185302,0.33221853,0.033053459,0.004305346,0.056945174,0.006694517,1.304721224,0.131472122,0.695278776,0.070527878,1.629476736,0.163947674,2.519444734,0.252944473,1.0
60,1.70373119,0.171373119,0.011694283,0.002169428,1.374078301,0.13840783,0.001377746,0.001137775,3.29626881,0.330626881,0.031960178,0.004196018,0.054816963,0.006481696,1.312031882,0.132203188,0.687968118,0.069796812,1.647536482,0.165753648,2.526072529,0.253607253,1.0
61,1.719417972,0.172941797,0.011445203,0.00214452,1.371032416,0.138103242,0.001363034,0.001136303,3.280582028,0.329058203,0.030910959,0.004091096,0.05275961,0.006275961,1.319148693,0.132914869,0.680851307,0.069085131,1.665295328,0.167529533,2.532488778,0.254248878,1.0
62,1.734883688,0.174488369,0.011203165,0.002120316,1.368072283,0.137807228,0.00134864,0.001134864,3.265116312,0.327511631,0.029903941,0.003990394,0.050773622,0.006077362,1.326078662,0.133607866,0.673921338,0.068392134,1.682761427,0.169276143,2.53869835,0.254869835,1.0
63,1.750136638,0.176013664,0.010967947,0.002096795,1.365194772,0.137519477,0.001334548,0.001133455,3.249863362,0.325986336,0.028937323,0.003893732,0.048859064,0.005885906,1.332828501,0.13428285,0.667171499,0.06771715,1.699943026,0.170994303,2.544706346,0.255470635,1.0
64,1.765184785,0.177518478,0.01073933,0.002073933,1.362396885,0.137239688,0.001320748,0.001132075,3.234815215,0.324481522,0.028009368,0.003800937,0.04701561,0.005701561,1.339404642,0.134940464,0.660595358,0.067059536,1.716848426,0.172684843,2.550518059,0.256051806,1.0
65,1.780035765,0.179003577,0.010517103,0.00205171,1.359675752,0.136967575,0.001307226,0.001130723,3.219964235,0.322996423,0.027118402,0.00371184,0.04524259,0.005524259,1.345813245,0.135581325,0.654186755,0.066418675,1.733485949,0.174348595,2.556138927,0.256613893,1.0
66,1.794696904,0.18046969,0.010301058,0.002030106,1.357028625,0.136702863,0.001293973,0.001129397,3.205303096,0.32153031,0.026262814,0.003626281,0.043539029,0.005353903,1.352060214,0.136206021,0.647939786,0.065793979,1.749863902,0.17598639,2.5615745,0.25715745,1.0
67,1.809175223,0.181917522,0.010090995,0.002009099,1.354452875,0.136445287,0.001280978,0.001128098,3.190824777,0.320082478,0.025441055,0.003544105,0.041903697,0.00519037,1.358151205,0.136815121,0.641848795,0.065184879,1.765990548,0.177599055,2.566830401,0.25768304,1.0
68,1.823477451,0.183347745,0.009886718,0.001988672,1.351945981,0.136194598,0.001268232,0.001126823,3.176522549,0.318652255,0.024651638,0.003465164,0.040335143,0.005033514,1.364091639,0.137409164,0.635908361,0.064590836,1.781874077,0.179187408,2.571912289,0.258191229,1.0
69,1.837610039,0.184761004,0.009688037,0.001968804,1.349505531,0.135950553,0.001255725,0.001125572,3.162389961,0.317238996,0.023893139,0.003389314,0.038831734,0.004883173,1.36988671,0.137988671,0.63011329,0.064011329,1.79752258,0.180752258,2.576825835,0.258682584,1.0
70,1.851579165,0.186157916,0.009494768,0.001949477,1.347129213,0.135712921,0.001243448,0.001124345,3.148420835,0.315842084,0.023164192,0.003316419,0.037391689,0.004739169,1.375541396,0.13855414,0.624458604,0.06344586,1.812944028,0.182294403,2.58157669,0.259157669,1.0
71,1.865390751,0.187539075,0.009306734,0.001930673,1.344814815,0.135481482,0.001231394,0.001123139,3.134609249,0.314460925,0.02246349,0.003246349,0.036013107,0.004601311,1.381060472,0.139106047,0.618939528,0.062893953,1.828146249,0.183814625,2.586170459,0.259617046,1.0
72,1.87905047,0.188905047,0.009123761,0.001912376,1.342560215,0.135256021,0.001219556,0.001121956,3.12094953,0.313094953,0.021789784,0.003178978,0.034694001,0.0044694,1.386448511,0.139644851,0.613551489,0.062355149,1.843136913,0.185313691,2.590612683,0.260061268,1.0
73,1.892563755,0.190256376,0.008945682,0.001894568,1.34036338,0.135036338,0.001207925,0.001120792,3.107436245,0.311743624,0.021141878,0.003114188,0.033432315,0.004343232,1.391709904,0.14017099,0.608290096,0.06182901,1.857923515,0.186792352,2.59490882,0.260490882,1.0
74,1.905935816,0.191593582,0.008772337,0.001877234,1.338222362,0.134822236,0.001196494,0.001119649,3.094064184,0.310406418,0.02051863,0.003051863,0.032225955,0.004222595,1.396848856,0.140684886,0.603151144,0.061315114,1.872513367,0.188251337,2.599064223,0.260906422,1.0
,,,,,,,,,,,,,,,,,,,,,,,
0,0.0,0.001,0.0,0.001,2.0,0.201,0.0,0.001,10.0,0.501,0.0,0.001,0.0,0.001,0.0,0.001,2.0,0.201,0.0,0.001,2.0,0.201,1.0
1,0.0376266986845719,0.004650017,0.0188468668945274,0.002811504,1.970813525749143,0.198201224,0.0048220417594973,0.001454199,9.962373301315418,0.497349983,0.0053593411631151,0.001510033,0.0001530922624674,0.001022291,0.0320486533436548,0.004094364,1.9679513466563456,0.197905636,0.0326515646626071,0.004173526,2.000005132171245,0.201000749,1.0
2,0.0751586312275448,0.008288004,0.0318643919641362,0.004025935,1.9426365853984149,0.195544529,0.0052451534509707,0.001481431,9.92484136877244,0.493711996,0.0190226525605177,0.002771972,0.0011480789167523,0.001164167,0.0766616265167105,0.008351368,1.9233383734832896,0.193648632,0.0687653988598217,0.007642406,2.0000831377092045,0.201011966,1.0
3,0.1132167518120914,0.01198922,0.0395759128179187,0.004704322,1.915326367242005,0.193014514,0.0054267302925213,0.001485131,9.886783248187893,0.49001078,0.035973870593458,0.004276899,0.0033175883005984,0.001465384,0.1252790767916236,0.012933269,1.8747209232083768,0.189066731,0.1044724332189715,0.011038705,2.000379530753495,0.20105375,1.0
4,0.1519550136334064,0.01576715,0.0442213729178408,0.005071813,1.8888581379181464,0.190605126,0.005480040884057,0.001477129,9.848044986366576,0.48623285,0.0537552967284014,0.005786456,0.0066326618616376,0.001912897,0.1754810934036979,0.017603156,1.8245189065963023,0.184396844,0.1398423108877117,0.014377125,2.0010524896899127,0.20114658,1.0
5,0.1913684342171068,0.01961468,0.0470076418835245,0.005251791,1.8632073861919007,0.188309507,0.0054603336381502,0.001463239,9.808631565782871,0.48238532,0.0711588178774152,0.007192277,0.0109282892455234,0.002476729,0.2259983653403249,0.02223971,1.7740016346596754,0.17976029,0.1749798113334332,0.017674712,2.002237531163482,0.201306458,1.0
6,0.231381163820119,0.023517109,0.0486295911442888,0.005316439,1.8383503755839397,0.186120712,0.0053989336824491,0.001446662,9.768618836179858,0.478482891,0.0875815601852629,0.008447565,0.01600340201549,0.003124752,0.276120923214577,0.02677831,1.7238790767854228,0.17522169,0.2099788281221798,0.020945695,2.0040361373885665,0.201543869,1.0
7,0.2718886674834142,0.027457822,0.0495056153758684,0.005309754,1.8142644033452875,0.184032068,0.0053142503742701,0.001429174,9.728111332516564,0.474542178,0.1027366600758718,0.009536514,0.0216634035171993,0.003828139,0.3254396329448335,0.031184885,1.674560367055166,0.170815115,0.2449110135919446,0.024200509,2.006515667311499,0.201864351,1.0
8,0.3127784387116114,0.031420705,0.0498953854378641,0.005259212,1.7909278083859106,0.182037321,0.0052173521245705,0.001411752,9.687221561288368,0.470579295,0.116509206954132,0.010459288,0.0277362513089899,0.004562863,0.3737170271461077,0.035442662,1.6262829728538917,0.166557338,0.2798248352780509,0.02744609,2.00971399578853,0.202269564,1.0
9,0.353940063078529,0.035391109,0.0499636061383753,0.005182219,1.768319910029588,0.180130685,0.0051149901718004,0.00139492,9.646059936921452,0.466608891,0.1288795205521183,0.01122418,0.0340764567094752,0.005309627,0.4208174768187535,0.039544929,1.5791825231812462,0.162455071,0.3147486161972532,0.030686562,2.01364551639864,0.202758367,1.0
10,0.3952698573558568,0.039356135,0.0498164795750955,0.005089881,1.7464209381436642,0.178306841,0.0050113121898544,0.001378937,9.604730142644124,0.462643865,0.139880474591864,0.011843365,0.0405638774929638,0.006053249,0.466667353116554,0.043490871,1.5333326468834454,0.158509129,0.3496946676730386,0.03392395,2.0183069180065565,0.203327727,1.0
11,0.4366727174541915,0.04330463,0.0495233776700223,0.004989296,1.7252119725165398,0.176560906,0.0049088646481277,0.001363913,9.563327282545792,0.45869537,0.1495730951945777,0.012330549,0.0471005826538614,0.006781932,0.5112314176676382,0.047283104,1.488768582332361,0.154716896,0.3846632701522023,0.037158785,2.023682107316869,0.203973404,1.0
12,0.4780625406671411,0.047227059,0.0491300889868406,0.004884989,1.7046748938639331,0.174888401,0.0048091934035191,0.001349872,9.52193745933284,0.454772941,0.1580323892146314,0.012699678,0.0536073002404398,0.007486607,0.5544984391590383,0.050926177,1.4455015608409614,0.151073823,0.4196460470231821,0.04039058,2.0297461342906336,0.204690453,1.0
13,0.5193619433727691,0.051115333,0.0486670882384051,0.004779823,1.68479234352727,0.173285209,0.0047132105668165,0.001336792,9.480638056627212,0.450884667,0.165339070767469,0.012964233,0.0600200926444154,0.008160368,0.5964722497683352,0.054425664,1.403527750231664,0.147574336,0.454628640161537,0.043618173,2.036468194255621,0.205473575,1.0
14,0.5605016582112966,0.054962634,0.0481547855970023,0.004675582,1.6655476877417388,0.171747542,0.004621422282047,0.001324627,9.439498341788685,0.447037366,0.1715747584261775,0.013136872,0.0662874882886593,0.008798027,0.637166098638867,0.057787606,1.3628339013611326,0.144212394,0.4895927476405901,0.04683998,2.0438138576643725,0.206317349,1.0
15,0.6014198144834048,0.058763254,0.0476069057797994,0.004573352,1.6469249828208634,0.170271904,0.0045340722058116,0.001313318,9.398580185516575,0.443236746,0.176819241889258,0.013229269,0.0723681084941914,0.009395765,0.6765990473055026,0.061018175,1.323400952694497,0.140981825,0.5245176337834017,0.050054171,2.051746688810074,0.207216392,1.0
16,0.6420612076688311,0.062512446,0.0470326904807417,0.004473762,1.6289089386147193,0.168855062,0.0044512330902536,0.001302803,9.357938792331153,0.439487554,0.181148991530736,0.013252065,0.0782287488927066,0.009950856,0.7147936521964556,0.064123465,1.2852063478035438,0.137876535,0.5593812256858708,0.053258786,2.060229397390839,0.208165452,1.0
17,0.6823766104478147,0.066206302,0.0464383508637964,0.004377151,1.611484878648985,0.167494023,0.004372865972705,0.00129302,9.317623389552171,0.435793698,0.1846364154177145,0.013214882,0.0838428481598502,0.010461458,0.7517744705447521,0.067109387,1.2482255294552471,0.134890613,0.5941608963152595,0.056451824,2.069224640936945,0.209159466,1.0
18,0.7223221483564353,0.069841643,0.0458280367594293,0.00428367,1.5946386962407768,0.166186005,0.0042988588873468,0.001283908,9.277677851643553,0.432158357,0.1873495635152351,0.013126368,0.0891892741204298,0.010926449,0.7875670999169209,0.069981597,1.2124329000830787,0.132018403,0.6288340153486585,0.059631285,2.078695570476778,0.210193599,1.0
19,0.7618587474056072,0.073415925,0.0452044912720946,0.004193352,1.5783568065615234,0.164928422,0.0042290524773992,0.001275413,9.23814125259438,0.428584075,0.1893520957218522,0.012994267,0.0942513642411528,0.011345294,0.8221975674792374,0.072745471,1.1778024325207628,0.129254529,0.6633783306870549,0.062795218,2.0886061897259736,0.211263253,1.0
20,0.8009516526981906,0.076927161,0.0445694986512543,0.004106156,1.5626260950908777,0.163718858,0.0041632571350175,0.001267482,9.199048347301796,0.425072839,0.1907034013337828,0.012825485,0.0990161674747451,0.011717948,0.8556919506943467,0.075406097,1.1443080493056534,0.126593903,0.6977722280884279,0.065941731,2.0989215803143177,0.212364071,1.0
21,0.8395700129729463,0.080373854,0.0439241949845363,0.004021996,1.5474338632169469,0.162555059,0.0041012646062468,0.001260067,9.16042998702704,0.421626146,0.1914588010023788,0.012626164,0.103473844371243,0.012044775,0.8880761522969645,0.077968275,1.1119238477030358,0.124031725,0.7319949039954563,0.069069012,2.1096080318186448,0.213491938,1.0
22,0.8776865242183147,0.083754935,0.0432692869189731,0.003940764,1.532767771928203,0.161434913,0.0040428559478584,0.001253126,9.12231347578167,0.418245065,0.1916697890584501,0.012401748,0.1076171911603903,0.012326479,0.9193757785397504,0.08043653,1.0806242214602495,0.12156347,0.7660264771100657,0.072175331,2.1206331049861227,0.21464297,1.0
23,0.9152771249735734,0.087069717,0.0426052079866091,0.003862338,1.518615784646572,0.160356439,0.0039878070619544,0.001246617,9.084722875026412,0.414930283,0.1913842906847216,0.01215705,0.1114412608143127,0.012564052,0.9496160864895374,0.082815127,1.050383913510463,0.119184873,0.799848057097306,0.075259047,2.1319656488058283,0.215813503,1.0
24,0.952320736069751,0.090317844,0.0419322319970296,0.003786593,1.5049661102958114,0.159317773,0.0039358926132172,0.001240506,9.047679263930238,0.411682156,0.1906469187283811,0.011896311,0.1149430599728008,0.012758731,0.9788219770515668,0.085108084,1.021178022948433,0.116891916,0.8334417834837329,0.078318607,2.143575786392757,0.217000087,1.0
25,0.9887990380207474,0.093499258,0.0412505563663872,0.003713402,1.4918071477024006,0.158317163,0.0038868888620118,0.00123476,9.011200961979243,0.408500742,0.1894992213460542,0.011623254,0.1181213052440049,0.012911954,1.00701801755077,0.087319189,0.9929819824492302,0.114680811,0.8667908439147305,0.081352545,2.1554348804791377,0.218199468,1.0
26,1.0246962798708632,0.096614159,0.0405603639267427,0.003642645,1.4791274323988055,0.157352955,0.0038405757687802,0.001229348,8.975303720129126,0.405385841,0.1879799156360036,0.011341139,0.1209762260021651,0.013025332,1.0342284824499968,0.089452021,0.9657715175500032,0.112547979,0.8998794780999182,0.08435948,2.1675154862674986,0.219408582,1.0
27,1.0599991139398988,0.099662978,0.0398618689066981,0.003574207,1.4669155868472334,0.156423584,0.0037967386071333,0.001224243,8.94000088606009,0.402337022,0.1861251048518039,0.011052805,0.1235094035982475,0.013100617,1.0604774039881293,0.091509957,0.9395225960118708,0.110490043,0.9326929717345184,0.087338118,2.179791297188881,0.220624544,1.0
28,1.0946964515322517,0.102646344,0.0391553508872866,0.003507978,1.455160275028548,0.155527571,0.0037551692434547,0.001219421,8.905303548467735,0.399353656,0.1839684782799125,0.010760714,0.1257236390560983,0.013139678,1.0857886267217491,0.093496196,0.9142113732782507,0.108503804,0.9652176432326988,0.090287245,2.1922370875046973,0.221844637,1.0
29,1.1287793352709288,0.105565062,0.038441179289694,0.003443857,1.4438501622469098,0.154663515,0.00371566718637,0.00121486,8.871220664729059,0.396434938,0.1815414937591893,0.01046699,0.1276228429902931,0.013144473,1.1101858615042657,0.095413766,0.889814138495734,0.106586234,0.997440825094266,0.093205729,2.204828654527541,0.223066304,1.0
30,1.1622408242746565,0.108420089,0.0377198301321287,0.003381749,1.4329738808861991,0.153830084,0.0036780404716779,0.001210538,8.837759175725335,0.393579911,0.1788735433491402,0.010173455,0.1292119427668318,0.013117033,1.1336927355643869,0.097265537,0.8663072644356127,0.104734463,1.0293508410361467,0.096092518,2.21754276239402,0.22428714,1.0
31,1.1950758889172282,0.111212512,0.0369918962634815,0.003321566,1.4225200027199834,0.153026013,0.0036421064219602,0.001206438,8.804924111082764,0.390787488,0.1759921029573642,0.009881659,0.1304968029236613,0.013059439,1.1563328362000194,0.099054236,0.8436671637999803,0.102945764,1.0609369795716068,0.098946635,2.230357088713546,0.225504886,1.0
32,1.227281312396436,0.113943528,0.0362580919493882,0.003263226,1.4124770182240949,0.152250097,0.0036076923016536,0.001202541,8.772718687603557,0.388056472,0.1729228669043317,0.00959291,0.131484155643923,0.012973805,1.1781297462802909,0.100782454,0.8218702537197087,0.101217546,1.0921894644508598,0.101767181,2.2432501749766054,0.22671742,1.0
33,1.258855596799254,0.116614428,0.0355192524897685,0.003206653,1.4028333231723893,0.15150119,0.0035746358756948,0.001198834,8.74114440320074,0.385385572,0.1696898684905033,0.009308305,0.1321815386840561,0.012862261,1.1991070703089215,0.102452658,0.8008929296910778,0.099547342,1.1230994222395028,0.104553333,2.256201381287584,0.227922757,1.0
34,1.2897988717831552,0.119226579,0.0347763294428229,0.003151778,1.3935772126158876,0.150778197,0.0035427858714768,0.0011953,8.71020112821684,0.382773421,0.1663155876707681,0.009028748,0.1325972386422693,0.012726938,1.2192884502848276,0.104067195,0.7807115497151714,0.097932805,1.1536588472694087,0.107304341,2.2691908457567704,0.229119038,1.0
35,1.3201128044017003,0.121781412,0.034030381988079,0.003098535,1.3846968821585115,0.150080074,0.0035120023388224,0.001191929,8.679887195598292,0.380218588,0.1628210469543729,0.008754977,0.1327402378416369,0.012569952,1.2386975710228985,0.105628306,0.761302428977101,0.096371694,1.1838605642212403,0.110019531,2.2821994487185733,0.230304533,1.0
36,1.3498005089851317,0.124280403,0.033282564957737,0.003046865,1.3761804362552434,0.149405822,0.0034821569002788,0.001188706,8.65019949101487,0.377719597,0.1592258966463649,0.008487581,0.1326201634199877,0.012393394,1.257358154980913,0.107138128,0.742641845019086,0.094861872,1.2136981886648643,0.112698303,2.295208781820385,0.231477631,1.0
37,1.3788664563415471,0.126725069,0.0325341140840229,0.00299671,1.3680159030778567,0.148754488,0.0034531328837444,0.001185623,8.621133543658459,0.375274931,0.1555484905349707,0.008227022,0.1322472374839338,0.012199316,1.2752939469818538,0.108598702,0.7247060530181453,0.093401298,1.2431660859738682,0.11534013,2.3082011219354666,0.23263684,1.0
38,1.4073163818679997,0.129116949,0.0317863290371864,0.00294802,1.360191255326589,0.148125158,0.0034248253308055,0.001182668,8.592683618132014,0.372883051,0.1518059531108291,0.007973648,0.1316322274104551,0.011989721,1.2925286895241477,0.110011979,0.7074713104758521,0.091988021,1.2722593291267386,0.11794456,2.321159409784131,0.233780785,1.0
39,1.435157192449647,0.131457598,0.0310405548538628,0.002900745,1.3526944362203084,0.147516957,0.0033971408767781,0.001179833,8.564842807550358,0.370542402,0.1480142393790935,0.00772771,0.1307863955765826,0.011766552,1.309086089632775,0.111379824,0.6909139103672246,0.090620176,1.300973655996286,0.120511213,2.3340672330933696,0.234908203,1.0
40,1.462396872275122,0.133748579,0.030298162370971,0.002854839,1.345513389779177,0.14692905,0.0033699975019403,0.001177109,8.537603127724882,0.368251421,0.1441881882936108,0.007489373,0.1297214479733492,0.011531685,1.3249897784177354,0.112704024,0.675010221582264,0.089295976,1.3293054267998323,0.123039785,2.346908814080947,0.236017944,1.0
41,1.4890443879041455,0.135991452,0.0295605282807254,0.002810259,1.3386360944274789,0.146360633,0.0033433241574272,0.00117449,8.510955612095861,0.366008548,0.1403415708027418,0.007258733,0.1284494813195463,0.011286921,1.3402632646692223,0.113986287,0.6597367353307767,0.088013713,1.357251582427172,0.125530042,2.359669001012076,0.237108965,1.0
42,1.5151095930868943,0.138187772,0.028829015404424,0.002766964,1.3320505988936502,0.145810939,0.0033170602733901,0.001171967,8.484890406913108,0.363812228,0.1364871334479881,0.00703582,0.12698292843751,0.011033979,1.3549298839283197,0.11522825,0.6450701160716794,0.08677175,1.384809604375994,0.127981826,2.372333263543033,0.238180332,1.0
43,1.540603133952789,0.140339075,0.0281049537452567,0.002724915,1.325745059371066,0.14527923,0.0032911551609664,0.001169534,8.459396866047214,0.361660925,0.1326366383988522,0.006820615,0.1253345017893205,0.010774492,1.369012744526882,0.116431482,0.6309872554731171,0.085568518,1.4119774770025022,0.130395049,2.3848876915345336,0.239231213,1.0
44,1.5655363552599395,0.142446883,0.0273896228241322,0.002684076,1.3197077769263468,0.1447648,0.0032655673230801,0.001167186,8.434463644740065,0.359553117,0.1288009007401516,0.006613055,0.1235171351985539,0.010510001,1.382534672091528,0.117597485,0.6174653279084711,0.084402515,1.4387536527383058,0.132769696,2.3973189969877304,0.240260882,1.0
45,1.5899212084278085,0.14451269,0.026684235729759,0.002644411,1.313927234199383,0.144266972,0.0032402636918709,0.001164916,8.410078791572191,0.35748731,0.1249898237517928,0.006413039,0.1215439239003317,0.010241952,1.3955181539573962,0.118727701,0.6044818460426018,0.083272299,1.4651370208356065,0.135105821,2.4096145187268587,0.24126871,1.0
46,1.6137701620686733,0.146537963,0.0259899252285361,0.002605885,1.3083921305267454,0.143785097,0.0032152188124576,0.001162721,8.38622983793133,0.355462037,0.1212124328368401,0.006220437,0.1194280631705138,0.009971693,1.4079852848427226,0.119823509,0.5920147151572752,0.082176491,1.4911268800857016,0.137403549,2.4217622294249037,0.242254167,1.0
47,1.6370961156933752,0.14852414,0.0253077321856908,0.002568467,1.3030914147320254,0.143318551,0.0031904139937072,0.001160596,8.362903884306627,0.35347586,0.1174769086631737,0.006035095,0.1171827858826587,0.009700475,1.4199577150022986,0.120886235,0.5800422849976989,0.081113765,1.516722915817009,0.139663069,2.43375074454274,0.243216816,1.0
48,1.6599123171998875,0.150472623,0.0246385964514924,0.002532124,1.298014314956382,0.142866738,0.0031658364466698,0.001158536,8.340087682800108,0.351527377,0.1137906199891839,0.00585684,0.1148212994277403,0.009429447,1.4314566019148318,0.121917146,0.5685433980851656,0.080082854,1.541925181325477,0.14188464,2.4455693327285277,0.244156314,1.0
49,1.6822322846661029,0.15238478,0.0239833502702387,0.002496826,1.293150365043027,0.142429086,0.0031414784304267,0.001156537,8.317767715333893,0.34961522,0.1101601565471766,0.005685484,0.1123567225053004,0.009159662,1.4425025663751927,0.122917461,0.5574974336248046,0.079082539,1.5667340837303756,0.144068581,2.457207927203827,0.245072404,1.0
50,1.704069732867859,0.15426194,0.0233427141796333,0.002462543,1.2884894271335388,0.142005046,0.0031173364233802,0.001154597,8.295930267132137,0.34773806,0.1065913622620505,0.005520828,0.1098020223544931,0.008892073,1.453115653666907,0.123888346,0.5468843463330907,0.078111654,1.591150374089985,0.146215271,2.4686571376469018,0.245964914,1.0
51,1.7254385048361764,0.156105396,0.0227172952880553,0.002429245,1.2840217102750835,0.141594093,0.0030934103356666,0.001152711,8.27456149516382,0.345894604,0.1030893689899343,0.005362663,0.1071699530381491,0.008627535,1.4633153002920514,0.124830919,0.5366846997079461,0.077169081,1.6151751414623603,0.14832515,2.479908262073108,0.246833753,1.0
52,1.7463525086599148,0.157916398,0.0221075877500029,0.002396905,1.279737784970103,0.141195721,0.0030697027755644,0.001150877,8.253647491340079,0.344083602,0.0996586308743117,0.005210778,0.1044729954216064,0.008366813,1.4731203065431837,0.125746254,0.5268796934568143,0.076253746,1.6388098104627442,0.150398708,2.4909532982084084,0.247678906,1.0
